cta_protocol_id,cta_protocol_no,submission_no,status_code,status_en,status_fr,start_date,end_date,nol_date,protocol_title_en,protocol_title_fr,conditions,manufacturer,brand_name_en,brand_name_fr,adult_male,adult_female,pediatric,last_update
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""UPPER RESPIRATORY TRACT INFECTION"",""LOWER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200720 08:41:58 GMT
56627,MP-31-2021-3741,239705,3,PENDING,En suspens,,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20200720 08:41:58 GMT
56007,SAIL-004,237708,1,ONGOING,En cours,20200415,,20200414,ASSESSMENT OF INVESTIGATIONAL MEDICATIONS ADJUNCT TO CLINICAL STANDARD OF CARE FOR TREATMENT OF MODERATE TO SEVERE CORONAVIRUS DISEASE (COVID-19),ÉVALUATION DES MÉDICAMENTS EXPÉRIMENTAUX COMPLÉMENT À LA NORME DE SOINS CLINIQUES POUR LE TRAITEMENT DE LA MALADIE CORONAVIRUS MODÉRÉE À GRAVE (COVID-19),"{""CORONAVIRUS DISEASE (COVID-19)""}",DR. LISA BARRETT,BARICITINIB,,true,true,,20200720 08:41:58 GMT
56888,IC.8,240586,3,PENDING,En suspens,,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{CANCER,""CORONAVIRUS DISEASE (COVID-19)""}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200720 08:41:58 GMT
56728,EXTENDED-P2,240041,3,PENDING,En suspens,,,20200610,EXTENDED (NOVEL OXYGEN THERAPEUTIC NAN02 FOR COVID19 INDUCED ARDS) PHASE IIA TRIAL,PROLONGER (UN NOUVEL AGENT THÉRAPEUTIQUE OXYGÉNÉ NANO2 POUR LE COVID-19 INDUITES PAR LE SDRA) ESSAI CLINIQUE PHASE IIA,"{""CORONAVIRUS DISEASE (COVID-19)""}",RESEARCH INSTITUTE OF THE MCGILL UNIVERSITY HEALTH CENTRE,PERFLENAPENT (NANO2),,true,true,,20200720 08:41:58 GMT
56454,CONTROL-COVID-FAVIPIRAVIR-1,239133,3,PENDING,En suspens,,,20200518,CONTROL OF COVID-19 OUTBREAKS IN LONG TERM CARE,LE CONTRÔLE DES ÉCLOSIONS COVID-19 DANS L¿ÉTABLISSEMENT DE SOINS DE LONGUE DURÉE,"{""CORONAVIRUS DISEASE (COVID-19)""}",APPILI THERAPEUTICS INC,FAVIPIRAVIR,,true,true,,20200720 08:41:58 GMT
56008,X17-0199,237719,1,ONGOING,En cours,20200410,,20200401,"RANDOMIZED, EMBEDDED, MULTIFACTORIAL ADAPTIVE PLATFORM TRIAL FOR COMMUNITY-ACQUIRED PNEUMONIA (REMAP-CAP)","ESSAI D'UNE PLATEFORME ADAPTATIVE MULTIFACTORIELLE, INTÉGRÉE ET ALÉATOIRE POUR LA PNEUMONIE NON NOSOCOMIALE (PAMIA PNN)","{""CORONAVIRUS DISEASE (COVID-19)"",""COMMUNITY-ACQUIRED PNEUMONIA""}",UNITY HEALTH TORONTO,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,true,true,,20200720 08:41:58 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""UPPER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)"",""LOWER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200721 08:42:42 GMT
56627,MP-31-2021-3741,239705,3,PENDING,En suspens,,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20200721 08:42:42 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200721 08:42:42 GMT
56888,IC.8,240586,3,PENDING,En suspens,,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{""CORONAVIRUS DISEASE (COVID-19)"",CANCER}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200721 08:42:42 GMT
56627,MP-31-2021-3741,239705,3,PENDING,En suspens,,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20200722 08:44:23 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200722 08:44:23 GMT
56888,IC.8,240586,3,PENDING,En suspens,,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{CANCER,""CORONAVIRUS DISEASE (COVID-19)""}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200722 08:44:23 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""UPPER RESPIRATORY TRACT INFECTION"",""LOWER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200723 08:45:33 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200723 08:45:33 GMT
56888,IC.8,240586,3,PENDING,En suspens,,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{""CORONAVIRUS DISEASE (COVID-19)"",CANCER}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200723 08:45:33 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""LOWER RESPIRATORY TRACT INFECTION"",""UPPER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200724 08:47:57 GMT
56350,CONCOR-KIDS,238820,1,ONGOING,En cours,20200722,,20200504,"CONCOR-KIDS: A RANDOMIZED, MULTICENTERED, OPEN-LABEL PHASE 2 CLINICAL TRIAL OF THE SAFETY AND EFFICACY OF HUMAN CORONAVIRUS-IMMUNE CONVALESCENT PLASMA FOR THE TREATMENT OF COVID-19 DISEASE IN HOSPITALIZED PATIENTS","CONCOR-KIDS: UN ESSAI CLINIQUE DE PHASE 2 RANDOMISÉ, MULTICENTRIQUE ET OUVERT SUR L¿INNOCUITÉ ET L¿EFFICACITÉ DU [PLASMA CONVALESCENT HUMAIN IMMUNISÉ CONTRE LE CORONAVIRUS] POUR LE TRAITEMENT DE LA COVID 19 CHEZ LES PATIENTS HOSPITALISÉS","{""CORONAVIRUS DISEASE (COVID-19)""}",C17 COUNCIL,COVID-19 CONVALESCENT PLASMA (C19-CP) (APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS),PLASMA CONVALESCENT POUR LA COVID 19 (PC C19) (PLASMA CONGELÉ PAR APHÉRÈSE PROVENANT DE PATIENTS AYANT GUÉRI DE LA COVID 19),,,true,20200724 08:47:57 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200724 08:47:57 GMT
56266,JF-4-2020,238558,1,ONGOING,En cours,20200722,,20200429,"INTERFERON LAMBDA FOR IMMEDIATE: ANTIVIRAL THERAPY AT DIAGNOSIS (ILIAD): A PHASE II RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, MULTICENTER TRIAL TO EVALUATE THE EFFECT OF PEGINTERFERON LAMBDA FOR THE TREATMENT OF COVID-19","INTERFÉRON LAMBDA POUR TRAITEMENT ANTIVIRAL IMMÉDIAT APRÈS LE DIAGNOSTIC (ILAID) : UN ESSAI DE PHASE II MULTICENTRIQUE, RANDOMISÉ, DOUBLE INSU ET CONTRÔLÉ PAR PLACEBO VISANT À ÉVALUER L'EFFET DU PEGINTERFÉRON LAMBDA POUR LE TRAITEMENT DE LA COVID-19.","{""CORONAVIRUS DISEASE (COVID-19)""}",UNIVERSITY HEALTH NETWORK,PEGINTERFERON LAMBDA-1A,PEGINTERFERON LAMBDA-1A,true,true,,20200724 08:47:57 GMT
56008,X17-0199,237719,1,ONGOING,En cours,20200410,,20200401,"RANDOMIZED, EMBEDDED, MULTIFACTORIAL ADAPTIVE PLATFORM TRIAL FOR COMMUNITY-ACQUIRED PNEUMONIA (REMAP-CAP)","ESSAI D'UNE PLATEFORME ADAPTATIVE MULTIFACTORIELLE, INTÉGRÉE ET ALÉATOIRE POUR LA PNEUMONIE NON NOSOCOMIALE (PAMIA PNN)","{""COMMUNITY-ACQUIRED PNEUMONIA"",""CORONAVIRUS DISEASE (COVID-19)""}",UNITY HEALTH TORONTO,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,true,true,,20200724 08:47:57 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""CORONAVIRUS DISEASE (COVID-19)"",""LOWER RESPIRATORY TRACT INFECTION"",""UPPER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200825 14:20:50 GMT
55846,2114,237108,1,ONGOING,En cours,20200407,,20200318,"A MULTI-CENTRE, ADAPTIVE, RANDOMIZED, OPEN-LABEL, CONTROLLED CLINICAL TRIAL OF THE SAFETY AND EFFICACY OF INVESTIGATIONAL THERAPEUTICS FOR THE TREATMENT OF COVID-19 IN HOSPITALIZED PATIENTS","UNE ÉTUDE MULTICENTRIQUE, RANDOMISÉE, SOUPLE, OUVERT, LES ESSAIS CLINIQUES CONTRÔLÉES DE L¿INNOCUITÉ ET DE L¿EFFICACITÉ DES PRODUITS THÉRAPEUTIQUES EXPÉRIMENTAUX POUR LE TRAITEMENT DE COVID-19 DANS LES PATIENTS HOSPITALISÉS","{""CORONAVIRUS DISEASE (COVID-19)""}",SUNNYBROOK RESEARCH INSTITUTE,REMDESIVIR / INTERFERON-BETA-1A,,true,true,,20200825 14:20:50 GMT
55916,EFC16844,237332,1,ONGOING,En cours,20200416,,20200324,"AN ADAPTIVE PHASE 3, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED STUDY ASSESSING EFFICACY AND SAFETY OF SARILUMAB FOR HOSPITALIZED PATIENTS WITH COVID-19","ÉTUDE ADAPTATIVE DE PHASE 3, RANDOMISÉE, À DOUBLE INSU ET CONTRÔLÉE PAR PLACEBO ÉVALUANT L¿EFFICACITÉ ET L¿INNOCUITÉ DU SARILUMAB POUR LES PATIENTS HOSPITALISÉS INFECTÉS À LA COVID-19","{""CORONAVIRUS DISEASE (COVID-19)""}",SANOFI-AVENTIS CANADA INC,KEVZARA,KEVZARA,true,true,,20200825 14:20:50 GMT
55919,2020-6549,237355,2,CLOSED,Fermé,20200325,20200804,20200325,POST-EXPOSURE PROPHYLAXIS OR PREEMPTIVE THERAPY FOR SARS-CORONAVIRUS-2: A PRAGMATIC RANDOMIZED CLINICAL TRIAL (COVID19 PEP RCT - CANADA),LA PROPHYLAXIE POST-EXPOSITION OU LE TRAITEMENT DE PRÉEMPTION DU SARS-CORONAVIRUS-2: UN ESSAI CLINIQUE RANDOMISÉ PRAGMATIQUE,"{""CORONAVIRUS DISEASE (COVID-19)""}",RESEARCH INSTITUTE OF THE MCGILL UNIVERSITY HEALTH CENTRE,HYDROXYCHLOROQUINE,,true,true,,20200825 14:20:50 GMT
56008,X17-0199,237719,1,ONGOING,En cours,20200410,,20200401,"RANDOMIZED, EMBEDDED, MULTIFACTORIAL ADAPTIVE PLATFORM TRIAL FOR COMMUNITY-ACQUIRED PNEUMONIA (REMAP-CAP)","ESSAI D'UNE PLATEFORME ADAPTATIVE MULTIFACTORIELLE, INTÉGRÉE ET ALÉATOIRE POUR LA PNEUMONIE NON NOSOCOMIALE (PAMIA PNN)","{""CORONAVIRUS DISEASE (COVID-19)"",""COMMUNITY-ACQUIRED PNEUMONIA""}",UNITY HEALTH TORONTO,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,true,true,,20200825 14:20:50 GMT
56012,ABCOV-01,237739,2,CLOSED,Fermé,20200511,20200624,20200409,"A RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED TRIAL TO ASSESS THE EFFICACY AND SAFETY OF ORAL HYDROXYCHLOROQUINE FOR THE TREATMENT OF SARS-COV-2 POSITIVE PATIENTS FOR THE PREVENTION OF SEVERE COVID-19 DISEASE (SHORT TITLE: ALBERTA HOPE COVID-19)","UN ESSAI RANDOMISÉ, À DOUBLE INSU, CONTRÔLÉ CONTRE PLACEBO POUR ÉVALUER L¿EFFICACITÉ ET L¿INNOCUITÉ DE HYDROXYCHLOROQUINE ORALE POUR LE TRAITEMENT DES PATIENTS SARS-COV-2 POSITIFS POUR LA PRÉVENTION DE LA MALADIE GRAVE DE COVID-19 (TITRE ABRÉGÉ: ALBERTA HOPE COVID-19)","{""CORONAVIRUS DISEASE (COVID-19)""}",UNIVERSITY OF CALGARY,HYDROXYCHLOROQUINE,,true,true,,20200825 14:20:50 GMT
56133,PHRI.ACT.COVID19,238157,1,ONGOING,En cours,20200422,,20200418,"ANTI-CORONAVIRUS THERAPIES TO PREVENT PROGRESSION OF COVID-19 (ACT), A RANDOMIZED TRIAL","LES THÉRAPIES ANTI-CORONAVIRUS POUR EMPÊCHER LA PROGRESSION DE COVID-19 (TAC), UN ESSAI RANDOMISÉ","{""CORONAVIRUS DISEASE (COVID-19)""}",HAMILTON HEALTH SCIENCES CORPORATION,COLCHICINE / ACETYLSALICYLIC ACID / RIVAROXABAN / INTERFERON BETA-1B,,true,true,,20200825 14:20:50 GMT
56446,2021-6696,239123,3,PENDING,En suspens,,,20200523,MILD- CONTAIN CICLESONIDE CLINICAL TRIAL COVID-19 TREATMENT,MILD- CONTAIN ESSAI CLINIQUE DE CICLÉSONIDE TRAITEMENT DE COVID-19,"{""CORONAVIRUS DISEASE (COVID-19)""}",RESEARCH INSTITUTE OF THE MCGILL UNIVERSITY HEALTH CENTRE,CICLESONIDE,,true,true,,20200825 14:20:50 GMT
56627,MP-31-2021-3741,239705,1,ONGOING,En cours,20200814,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20200825 14:20:50 GMT
56643,214094,239770,1,ONGOING,En cours,20200728,,20200527,"A RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, STUDY EVALUATING THE EFFICACY AND SAFETY OF OTLIMAB IV IN PATIENTS WITH SEVERE PULOMNARY COVID-19 RELATED DISEASE","UNE ÉTUDE RANDOMISÉE, À DOUBLE INSU ET CONTRÔLÉE PAR PLACEBO VISANT À ÉVALUER L'EFFICACITÉ ET L'INNOCUITÉ DE L'OTILIMAB PAR VOIE INTRAVEINEUSE CHEZ DES PATIENTS ATTEINTS D'UNE GRAVE MALADIE PULMONAIRE LIÉE À LA COVID 19","{""CORONAVIRUS DISEASE (COVID-19)""}",GLAXOSMITHKLINE INC,GSK3196165 (OTILIMAB),GSK3196165 (OTILIMAB),true,true,,20200825 14:20:50 GMT
56728,EXTENDED-P2,240041,3,PENDING,En suspens,,,20200610,NOVEL OXYGEN THERAPEUTIC NAN02 FOR COVID19 INDUCED ARDS: ¿EXTENDED¿ PHASE IIA TRIAL,PROLONGER (UN NOUVEL AGENT THÉRAPEUTIQUE OXYGÉNÉ NANO2 POUR LE COVID-19 INDUITES PAR LE SDRA) ESSAI CLINIQUE PHASE IIA,"{""CORONAVIRUS DISEASE (COVID-19)""}",RESEARCH INSTITUTE OF THE MCGILL UNIVERSITY HEALTH CENTRE,PERFLENAPENT (NANO2),,true,true,,20200825 14:20:50 GMT
56888,IC.8,240586,1,ONGOING,En cours,20200819,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{""CORONAVIRUS DISEASE (COVID-19)"",CANCER}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200825 14:20:50 GMT
57004,PRO00100606,240943,3,PENDING,En suspens,,,20200727,IMPROVING VITAMIN D STATUS IN THE MANAGEMENT OF COVID-19,L'AMÉLIORATION DU STATUT VITAMINIQUE D DANS LA GESTION DE COVID-19,"{""CORONAVIRUS DISEASE (COVID-19)""}",GOVERNORS OF THE UNIVERSITY OF ALBERTA,VITAMIN D,,true,true,true,20200825 14:20:50 GMT
57060,CTSN-MSC-ARDS001,241138,3,PENDING,En suspens,,,20200731,MESENCHYMAL STEM CELLS FOR THE TREATMENT OF MODERATE TO SEVERE COVID-19 ACUTE RESPIRATORY DISTRESS SYNDROME.,L¿UTILISATION DE CELLULES SOUCHES MÉSENCHYMATEUSES POUR LE TRAITEMENT DU SYNDROME DE DÉTRESSE RESPIRATOIRE AIGUË LIÉ À LA COVID-19 D¿UNE SÉVÉRITÉ MODÉRÉE À ÉLEVÉE.,"{""CORONAVIRUS DISEASE (COVID-19)""}",MESOBLAST INC,REMESTEMCEL-L,REMESTEMCEL-L,true,true,,20200825 14:20:50 GMT
57358,OHRI-HBOT-001,242108,3,PENDING,En suspens,,,20200730,MULTICENTRE RANDOMIZED CONTROLLED TRIAL OF HYPERBARIC VERSUS NORMOBARIC OXYGEN THERAPY FOR COVID-19 PATIENTS,"UNE ÉTUDE CONTRÔLÉE, RANDOMISÉE, MULTICENTRIQUE DE L'OXYGÉNOTHÉRAPIE HYPERBARE CONTRE L'OXYGÉNOTHÉRAPIE NORMOBARE POUR LES PATIENTS ATTEINTS DE COVID-19","{""CORONAVIRUS DISEASE (COVID-19)""}",OTTAWA HOSPITAL RESEARCH INSTITUTE,OXYGEN,OXIGÈNE,true,true,,20200825 14:20:50 GMT
